#ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_3912	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3913	Eukaryota	Ciliophora	Spirotrichea	unassigned	unassigned	unassigned	unassigned
ASV_3914	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3915	Eukaryota	unknown	unknown	Pirsoniales	unknown	Pirsonia	Pirsonia guinardiae
ASV_3916	Eukaryota	unknown	Haptophyta	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina andersonii
ASV_3917	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	unassigned	unassigned
ASV_3918	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3919	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3920	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium punctulatum
ASV_3921	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3922	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Dendronotidae	Dendronotus	unassigned
ASV_3923	Eukaryota	unknown	Dinophyceae	Peridiniales	Ostreopsidaceae	Coolia	unassigned
ASV_3924	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_3925	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3926	Eukaryota	Ciliophora	Spirotrichea	Tintinnida	Codonellidae	Tintinnopsis	unassigned
ASV_3927	Eukaryota	Ascomycota	Lecanoromycetes	Caliciales	Caliciaceae	unassigned	unassigned
ASV_3928	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	unassigned
ASV_3929	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3930	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3931	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium leonis
ASV_3932	Eukaryota	Ciliophora	Oligohymenophorea	Apostomatida	unassigned	unassigned	unassigned
ASV_3933	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_3934	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3935	Eukaryota	Mollusca	Cephalopoda	Teuthida	Loliginidae	Loligo	unassigned
ASV_3936	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_3937	Eukaryota	unknown	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Alexandrium	unassigned
ASV_3938	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3939	Eukaryota	unknown	Haptophyta	Prymnesiales	Prymnesiaceae	unassigned	unassigned
ASV_3940	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3941	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3942	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3943	Eukaryota	unknown	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	Dinophysis acuminata
ASV_3944	Eukaryota	Cryptophyta	unknown	Pyrenomonadales	Pyrenomonadaceae	Storeatula	Storeatula major
ASV_3945	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Amphidinium	Amphidinium sp. FA1-CMSTAC022
ASV_3946	Eukaryota	Ciliophora	Oligohymenophorea	Philasterida	Loxocephalidae	Dexiotricha	Dexiotricha colpidiopsis
ASV_3947	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Cochlodinium	unassigned
ASV_3948	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3949	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3950	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3951	Eukaryota	Ciliophora	Spirotrichea	Tintinnida	Ptychocylididae	Cymatocylis	unassigned
ASV_3952	Eukaryota	Streptophyta	Liliopsida	Poales	Poaceae	unassigned	unassigned
ASV_3953	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3954	Eukaryota	unknown	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	unassigned
ASV_3955	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3956	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_3957	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3958	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3959	Eukaryota	unknown	unknown	Pirsoniales	unknown	Pirsonia	Pirsonia guinardiae
ASV_3960	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3961	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3962	Eukaryota	unknown	Dinophyceae	Peridiniales	unassigned	unassigned	unassigned
ASV_3963	Eukaryota	unknown	Dinophyceae	Syndiniales	Eudubosquellidae	Euduboscquella	unassigned
ASV_3964	Eukaryota	Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae	Strombidinopsis	unassigned
ASV_3965	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_3966	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3967	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_3968	Eukaryota	Ciliophora	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3969	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3970	Eukaryota	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11055
ASV_3971	Eukaryota	unknown	Acantharea	Chaunacanthida	Gigartacontidae	Gigartacon	Gigartacon muelleri
ASV_3972	Eukaryota	unknown	Polycystinea	unassigned	unassigned	unassigned	unassigned
ASV_3973	Eukaryota	Ciliophora	Colpodea	unknown	unknown	unknown	Uncultured marine colpodean ciliate DH147-EKD23
ASV_3974	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3975	Eukaryota	unknown	unknown	Pirsoniales	unknown	Pirsonia	unassigned
ASV_3976	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3977	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3978	Eukaryota	unknown	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa rotundata
ASV_3979	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_3980	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3981	Eukaryota	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11032
ASV_3982	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Cochlodinium	unassigned
ASV_3983	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_3984	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_3985	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_3986	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_3987	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_3988	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_3989	Eukaryota	Ciliophora	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3990	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_3991	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_3992	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3993	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia americana
ASV_3994	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_3995	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3996	Eukaryota	Annelida	Polychaeta	Phyllodocida	Goniadidae	Glycinde	Glycinde armigera
ASV_3997	Eukaryota	Cercozoa	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_3998	Eukaryota	unknown	Dinophyceae	Peridiniales	Oodiniaceae	Oodinium	Oodinium pouchetii
ASV_3999	Eukaryota	Cercozoa	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4000	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	Dolichomastix tenuilepis
ASV_4001	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_4002	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Scrippsiella	unassigned
ASV_4003	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4004	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4005	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_4006	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4007	Eukaryota	Ciliophora	Spirotrichea	unknown	Strombidiidae	Strombidium	Strombidium sp. JG-2011a
ASV_4008	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	unassigned	unassigned
ASV_4009	Eukaryota	Basidiomycota	Cystobasidiomycetes	unassigned	unassigned	unassigned	unassigned
ASV_4010	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4011	Eukaryota	unknown	Chrysophyceae	Hibberdiales	Hibberdiaceae	Hibberdia	Hibberdia magna
ASV_4012	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4013	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4014	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4015	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4016	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4017	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4018	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4019	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4020	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4021	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4022	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4023	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4024	Eukaryota	unknown	unknown	Pirsoniales	unknown	Pirsonia	Pirsonia formosa
ASV_4025	Eukaryota	unknown	unknown	Telonemida	unknown	Telonema	unassigned
ASV_4026	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4027	Eukaryota	unknown	Haptophyta	Pavlovales	Pavlovaceae	Pavlova	unassigned
ASV_4028	Eukaryota	unknown	unknown	Choanoflagellata	Stephanoecidae	Stephanoeca	Stephanoeca diplocostata
ASV_4029	Eukaryota	Cercozoa	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4030	Eukaryota	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH147-EKD18
ASV_4031	Eukaryota	unknown	unknown	Diplonemea	unknown	unknown	Diplonemida sp. 27 RG-2016
ASV_4032	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_4033	Eukaryota	unknown	unknown	unknown	Ellobiopsidae	Ellobiopsis	Ellobiopsis chattonii
ASV_4034	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4035	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4036	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_4037	Eukaryota	Ciliophora	Spirotrichea	unknown	Tontoniidae	Pseudotontonia	Pseudotontonia sp. JG-2011a
ASV_4038	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4039	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4040	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_4041	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_4042	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4043	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_4044	Eukaryota	unknown	unknown	Longamoebia	Acanthamoebidae	Acanthamoeba	unassigned
ASV_4045	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_4046	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4047	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4048	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4049	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4050	Eukaryota	Cercozoa	Thecofilosea	Cryomonadida	Rhogostomidae	Rhogostoma	Rhogostoma schuessleri
ASV_4051	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	Ardissonea	Ardissonea baculus
ASV_4052	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	unassigned
ASV_4053	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	unassigned	unassigned
ASV_4054	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4055	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4056	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4057	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	unassigned	unassigned
ASV_4058	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	unassigned	unassigned
ASV_4059	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Scrippsiella	unassigned
ASV_4060	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Pandeidae	Leuckartiara	Leuckartiara octona
ASV_4061	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4062	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4063	Eukaryota	Apicomplexa	Conoidasida	unknown	unknown	unknown	Coccidia sp. Lutjanus/HAW36/TMW-2003
ASV_4064	Eukaryota	unknown	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis	unassigned
ASV_4065	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4066	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4067	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4068	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4069	Eukaryota	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group I DH147-EKD18
ASV_4070	Eukaryota	Picozoa	Picomonadea	Picomonadida	Picomonadidae	Picomonas	unassigned
ASV_4071	Eukaryota	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11032
ASV_4072	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4073	Eukaryota	unknown	unknown	Rotaliida	Globorotaliidae	Neogloboquadrina	Neogloboquadrina dutertrei
ASV_4074	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4075	Eukaryota	Cryptophyta	unknown	Cryptomonadales	Hemiselmidaceae	Hemiselmis	Hemiselmis andersenii
ASV_4076	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_4077	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4078	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_4079	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4080	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4081	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4082	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4083	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	Obelia	Obelia dichotoma
ASV_4084	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	unassigned	unassigned
ASV_4085	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4086	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	unassigned
ASV_4087	Eukaryota	Annelida	Polychaeta	unassigned	unassigned	unassigned	unassigned
ASV_4088	Eukaryota	Streptophyta	Liliopsida	Alismatales	Zosteraceae	Phyllospadix	Phyllospadix iwatensis
ASV_4089	Eukaryota	Chlorophyta	unknown	Pyramimonadales	unknown	Pterosperma	Pterosperma cristatum
ASV_4090	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_4091	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	unassigned
ASV_4092	Eukaryota	unknown	Dinophyceae	unknown	unknown	Madanidinium	Madanidinium loirii
ASV_4093	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4094	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4095	Eukaryota	unknown	Acantharea	Arthracanthida	Hexalaspididae	Hexaconus	Hexaconus serratus
ASV_4096	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4097	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4098	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4099	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4100	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4101	Eukaryota	unknown	unknown	Diplonemea	Diplonemidae	Diplonema	Diplonema sp. ATCC 50225
ASV_4102	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium thulesense
ASV_4103	Eukaryota	unknown	Dinophyceae	Gonyaulacales	Amphidomataceae	Azadinium	unassigned
ASV_4104	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_4105	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4106	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4107	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4108	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_4109	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_4110	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo sanguinea
ASV_4111	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium depressum
ASV_4112	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4113	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4114	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4115	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4116	Eukaryota	unknown	unknown	Pirsoniales	unknown	Pirsonia	Pirsonia formosa
ASV_4117	Eukaryota	Annelida	Polychaeta	Terebellida	Terebellidae	unassigned	unassigned
ASV_4118	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4119	Eukaryota	unknown	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium depressum
ASV_4120	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Warnowiaceae	Proterythropsis	Proterythropsis sp. BSL-2009a
ASV_4121	Eukaryota	unknown	unknown	unknown	unknown	unknown	Uncultured marine alveolate Group II DH148-EKD14
ASV_4122	Eukaryota	Cercozoa	unknown	Thaumatomonadida	Thaumatomastigidae	Protaspis	Protaspis sp. CC-2009a
ASV_4123	Eukaryota	unknown	Dinophyceae	Syndiniales	Duboscquellidae	Duboscquella	unassigned
ASV_4124	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_4125	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4126	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_4127	Eukaryota	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11261
ASV_4128	Eukaryota	Cercozoa	unknown	Cercomonadida	Cercomonadidae	unassigned	unassigned
ASV_4129	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4130	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	unassigned	unassigned
ASV_4131	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	unassigned	unassigned
ASV_4132	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Bentheuphausiidae	Bentheuphausia	Bentheuphausia amblyops
ASV_4133	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4134	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	unassigned	unassigned
ASV_4135	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4136	Eukaryota	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned
ASV_4137	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4138	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_4139	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4140	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_4141	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4142	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4143	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_4144	Eukaryota	unknown	unknown	unknown	Vexilliferidae	Vexillifera	Vexillifera sp. K9
ASV_4145	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4146	Eukaryota	unknown	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	Dinophysis acuminata
ASV_4147	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4148	Eukaryota	unknown	unknown	Diplonemea	Hemistasiidae	Hemistasia	Hemistasia phaeocysticola
ASV_4149	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine picoeukaryote
ASV_4150	Eukaryota	unknown	Dinophyceae	Gymnodiniales	Ceratoperidiniaeceae	Pseliodinium	Pseliodinium helix
ASV_4151	Eukaryota	unknown	Chrysophyceae	Hibberdiales	Hibberdiaceae	Hibberdia	Hibberdia magna
ASV_4152	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4153	Eukaryota	unknown	unknown	unknown	unknown	unknown	eukaryote clone OLI11032
ASV_4154	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4155	Eukaryota	unknown	Dinophyceae	Syndiniales	Eudubosquellidae	Euduboscquella	unassigned
ASV_4156	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4157	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_4158	Eukaryota	Chlorophyta	Mamiellophyceae	unknown	unknown	unknown	Mamiellophyceae sp. HV-2019
ASV_4159	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Scrippsiella	unassigned
ASV_4160	Eukaryota	unknown	Dinophyceae	Dinophysiales	Dinophysiaceae	Dinophysis	Dinophysis acuminata
ASV_4161	Eukaryota	unknown	Dinophyceae	Thoracosphaerales	Thoracosphaeraceae	Scrippsiella	unassigned
ASV_4162	Eukaryota	unknown	Haptophyta	Prymnesiales	Prymnesiaceae	Prymnesium	unassigned
ASV_4163	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4164	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix stigmatica
ASV_4165	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4166	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_4167	Eukaryota	unknown	Dinophyceae	unassigned	unassigned	unassigned	unassigned
ASV_4168	Eukaryota	Chlorophyta	unknown	Pyramimonadales	unknown	Pyramimonas	Pyramimonas parkeae
ASV_4169	Eukaryota	unknown	unknown	Pirsoniales	unknown	Pirsonia	unassigned
ASV_4170	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	Dolichomastix tenuilepis
ASV_4171	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4172	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4173	Eukaryota	unknown	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	unassigned
ASV_4174	Eukaryota	unknown	unknown	unknown	unknown	unknown	uncultured marine eukaryote
ASV_4175	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
